1980,9,19,7.651,0
1980,9,21,7.686,0
1980,9,23,7.782,0
1980,9,25,7.854,0
1980,9,27,7.966,0
1980,9,29,8.019,0
1980,10,1,8.223,0
1980,10,3,8.213,0
1980,10,5,8.485,0
1980,10,7,8.532,0
1980,10,9,8.809,0
1980,10,11,8.975,0
1980,10,13,9.161,0
1980,10,15,9.218,0
1980,10,17,9.272,0
1980,10,19,9.389,0
1980,10,21,9.468,0
1980,10,23,9.586,0
1980,10,25,9.643,0
1980,10,27,9.841,0
1980,10,29,9.911,0
1980,10,31,10.198,0
1980,11,2,10.42,0
1980,11,4,10.523,0
1980,11,6,10.652,0
1980,11,8,10.789,0
1980,11,10,10.88,0
1980,11,12,10.976,0
1980,11,14,11.087,0
1980,11,16,11.217,0
1980,11,18,11.337,0
1980,11,20,11.628,0
1980,11,22,11.78,0
1980,11,24,12.096,0
1980,11,26,12.256,0
1980,11,28,12.476,0
1980,11,30,12.626,0
1980,12,2,12.643,0
1980,12,4,13.032,0
1980,12,6,13.122,0
1980,12,8,13.298,0
1980,12,10,13.334,0
1980,12,12,13.569,0
1980,12,14,13.685,0
1980,12,16,13.91,0
1980,12,18,13.762,0
1980,12,20,13.697,0
1980,12,22,13.779,0
1980,12,24,13.798,0
1980,12,26,14,0
1980,12,28,14.172,0
1980,12,30,14.093,0
1981,1,1,14.256,0
1981,1,3,14.456,0
1981,1,5,14.435,0
1981,1,7,14.689,0
1981,1,9,14.619,0
1981,1,11,14.69,0
1981,1,13,14.649,0
1981,1,15,14.748,0
1981,1,17,14.998,0
1981,1,19,15.066,0
1981,1,21,15.055,0
1981,1,23,15.17,0
1981,1,25,15.244,0
1981,1,27,15.35,0
1981,1,29,15.503,0
1981,1,31,15.627,0
1981,2,2,15.646,0
1981,2,4,15.663,0
1981,2,6,15.629,0
1981,2,8,15.541,0
1981,2,10,15.44,0
1981,2,12,15.474,0
1981,2,14,15.482,0
1981,2,16,15.575,0
1981,2,18,15.592,0
1981,2,20,15.731,0
1981,2,22,15.654,0
1981,2,24,15.706,0
1981,2,26,15.667,0
1981,2,28,15.657,0
1981,3,2,15.628,0
1981,3,4,15.726,0
1981,3,6,15.646,0
1981,3,8,15.644,0
1981,3,10,15.733,0
1981,3,12,15.657,0
1981,3,14,15.801,0
1981,3,16,15.771,0
1981,3,18,15.528,0
1981,3,20,15.621,0
1981,3,22,15.535,0
1981,3,24,15.559,0
1981,3,26,15.626,0
1981,3,28,15.517,0
1981,3,30,15.481,0
1981,4,1,15.44,0
1981,4,3,15.221,0
1981,4,5,15.224,0
1981,4,7,15.242,0
1981,4,9,15.202,0
1981,4,11,15.135,0
1981,4,13,15.11,0
1981,4,15,15.086,0
1981,4,17,14.983,0
1981,4,19,14.95,0
1981,4,21,14.92,0
1981,4,23,14.844,0
1981,4,25,14.714,0
1981,4,27,14.564,0
1981,4,29,14.514,0
1981,5,1,14.272,0
1981,5,3,14.285,0
1981,5,5,14.249,0
1981,5,7,14.077,0
1981,5,9,14.083,0
1981,5,11,14.072,0
1981,5,13,14.025,0
1981,5,15,13.928,0
1981,5,17,13.843,0
1981,5,19,13.752,0
1981,5,21,13.568,0
1981,5,23,13.464,0
1981,5,25,13.378,0
1981,5,27,13.333,0
1981,5,29,13.275,0
1981,5,31,13.222,0
1981,6,2,13.059,0
1981,6,4,13.002,0
1981,6,6,12.954,0
1981,6,8,12.863,0
1981,6,10,12.721,0
1981,6,12,12.652,0
1981,6,14,12.487,0
1981,6,16,12.465,0
1981,6,18,12.364,0
1981,6,20,12.216,0
1981,6,22,12.064,0
1981,6,24,12.003,0
1981,6,26,12.013,0
1981,6,28,11.796,0
1981,6,30,11.787,0
1981,7,2,11.428,0
1981,7,4,11.33,0
1981,7,6,11.181,0
1981,7,8,11.022,0
1981,7,10,10.894,0
1981,7,12,10.691,0
1981,7,14,10.643,0
1981,7,16,10.354,0
1981,7,18,10.127,0
1981,7,20,9.826,0
1981,7,22,9.788,0
1981,7,24,9.538,0
1981,7,26,9.22,0
1981,7,28,9.106,0
1981,7,30,8.917,0
1981,8,1,8.733,0
1981,8,3,8.587,0
1981,8,5,8.326,0
1981,8,7,8.176,0
1981,8,9,8,0
1981,8,11,7.917,0
1981,8,13,7.883,0
1981,8,15,7.804,0
1981,8,17,7.724,0
1981,8,19,7.667,0
1981,8,21,7.593,0
1981,8,23,7.53,0
1981,8,25,7.495,0
1981,8,27,7.408,0
1981,8,29,7.296,0
1981,8,31,7.37,0
1981,9,2,7.203,0
1981,9,4,7.162,0
1981,9,6,6.992,0
1981,9,8,7.046,0
1981,9,10,6.902,0
1981,9,12,6.904,0
1981,9,14,6.952,0
1981,9,16,6.951,0
1981,9,18,7.002,0
1981,9,20,7.053,0
1981,9,22,7.231,0
1981,9,24,7.261,0
1981,9,26,7.303,0
1981,9,28,7.489,0
1981,9,30,7.626,0
1981,10,2,7.987,0
1981,10,4,8.087,0
1981,10,6,8.151,0
1981,10,8,8.354,0
1981,10,10,8.416,0
1981,10,12,8.63,0
1981,10,14,8.904,0
1981,10,16,9.037,0
1981,10,18,9.062,0
1981,10,20,9.134,0
1981,10,22,9.096,0
1981,10,24,9.233,0
1981,10,26,9.425,0
1981,10,28,9.609,0
1981,10,30,9.719,0
1981,11,1,9.905,0
1981,11,3,9.929,0
1981,11,5,10.337,0
1981,11,7,10.518,0
1981,11,9,10.51,0
1981,11,11,10.631,0
1981,11,13,10.908,0
1981,11,15,10.965,0
1981,11,17,11.197,0
1981,11,19,11.177,0
1981,11,21,11.273,0
1981,11,23,11.417,0
1981,11,25,11.611,0
1981,11,27,11.675,0
1981,11,29,11.882,0
1981,12,1,11.99,0
1981,12,3,12.336,0
1981,12,5,12.507,0
1981,12,7,12.698,0
1981,12,9,12.816,0
1981,12,11,12.948,0
1981,12,13,13.217,0
1981,12,15,13.418,0
1981,12,17,13.635,0
1981,12,19,13.802,0
1981,12,21,13.893,0
1981,12,23,13.877,0
1981,12,25,14.016,0
1981,12,27,13.953,0
1981,12,29,14.128,0
1981,12,31,14.224,0
1982,1,2,14.479,0
1982,1,4,14.642,0
1982,1,6,14.88,0
1982,1,8,14.993,0
1982,1,10,15.052,0
1982,1,12,15.141,0
1982,1,14,15.138,0
1982,1,16,15.22,0
1982,1,18,15.227,0
1982,1,20,15.208,0
1982,1,22,15.283,0
1982,1,24,15.391,0
1982,1,26,15.547,0
1982,1,28,15.695,0
1982,1,30,15.755,0
1982,2,1,15.836,0
1982,2,3,15.841,0
1982,2,5,15.85,0
1982,2,7,15.797,0
1982,2,9,15.829,0
1982,2,11,15.748,0
1982,2,13,15.854,0
1982,2,15,15.857,0
1982,2,17,16.058,0
1982,2,19,16.087,0
1982,2,21,16.094,0
1982,2,23,16.143,0
1982,2,25,16.31,0
1982,2,27,16.325,0
1982,3,1,16.234,0
1982,3,3,16.293,0
1982,3,5,16.315,0
1982,3,7,16.309,0
1982,3,9,16.123,0
1982,3,11,16.099,0
1982,3,13,16.005,0
1982,3,15,15.955,0
1982,3,17,15.905,0
1982,3,19,15.938,0
1982,3,21,15.911,0
1982,3,23,15.898,0
1982,3,25,15.929,0
1982,3,27,15.875,0
1982,3,29,15.931,0
1982,3,31,15.982,0
1982,4,2,15.945,0
1982,4,4,15.943,0
1982,4,6,15.859,0
1982,4,8,15.581,0
1982,4,10,15.577,0
1982,4,12,15.491,0
1982,4,14,15.627,0
1982,4,16,15.528,0
1982,4,18,15.448,0
1982,4,20,15.387,0
1982,4,22,15.276,0
1982,4,24,15.135,0
1982,4,26,15.105,0
1982,4,28,15.091,0
1982,4,30,14.997,0
1982,5,2,14.786,0
1982,5,4,14.679,0
1982,5,6,14.511,0
1982,5,8,14.319,0
1982,5,10,14.222,0
1982,5,12,14.137,0
1982,5,14,14.083,0
1982,5,16,14.003,0
1982,5,18,13.853,0
1982,5,20,13.653,0
1982,5,22,13.576,0
1982,5,24,13.583,0
1982,5,26,13.543,0
1982,5,28,13.38,0
1982,5,30,13.27,0
1982,6,1,13.091,0
1982,6,3,12.99,0
1982,6,5,12.874,0
1982,6,7,12.834,0
1982,6,9,12.75,0
1982,6,11,12.709,0
1982,6,13,12.678,0
1982,6,15,12.652,0
1982,6,17,12.476,0
1982,6,19,12.317,0
1982,6,21,12.145,0
1982,6,23,12.079,0
1982,6,25,11.918,0
1982,6,27,11.868,0
1982,6,29,11.76,0
1982,7,1,11.425,0
1982,7,3,11.442,0
1982,7,5,11.344,0
1982,7,7,11.165,0
1982,7,9,11.043,0
1982,7,11,10.816,0
1982,7,13,10.664,0
1982,7,15,10.436,0
1982,7,17,10.264,0
1982,7,19,10.179,0
1982,7,21,10.022,0
1982,7,23,9.782,0
1982,7,25,9.638,0
1982,7,27,9.417,0
1982,7,29,9.22,0
1982,7,31,9.016,0
1982,8,2,8.939,0
1982,8,4,8.746,0
1982,8,6,8.672,0
1982,8,8,8.45,0
1982,8,10,8.437,0
1982,8,12,8.366,0
1982,8,14,8.152,0
1982,8,16,8.008,0
1982,8,18,8.027,0
1982,8,20,7.915,0
1982,8,22,7.79,0
1982,8,24,7.759,0
1982,8,26,7.7,0
1982,8,28,7.582,0
1982,8,30,7.55,0
1982,9,1,7.404,0
1982,9,3,7.248,0
1982,9,5,7.233,0
1982,9,7,7.182,0
1982,9,9,7.18,0
1982,9,11,7.173,0
1982,9,13,7.16,0
1982,9,15,7.196,0
1982,9,17,7.197,0
1982,9,19,7.224,0
1982,9,21,7.329,0
1982,9,23,7.422,0
1982,9,25,7.417,0
1982,9,27,7.495,0
1982,9,29,7.666,0
1982,10,1,7.768,0
1982,10,3,8.016,0
1982,10,5,8.184,0
1982,10,7,8.331,0
1982,10,9,8.875,0
1982,10,11,9.179,0
1982,10,13,9.429,0
1982,10,15,9.608,0
1982,10,17,9.797,0
1982,10,19,9.836,0
1982,10,21,9.847,0
1982,10,23,10.067,0
1982,10,25,10.198,0
1982,10,27,10.423,0
1982,10,29,10.564,0
1982,10,31,10.615,0
1982,11,2,10.817,0
1982,11,4,10.893,0
1982,11,6,11.131,0
1982,11,8,11.03,0
1982,11,10,11.203,0
1982,11,12,11.348,0
1982,11,14,11.573,0
1982,11,16,11.792,0
1982,11,18,11.774,0
1982,11,20,11.698,0
1982,11,22,11.854,0
1982,11,24,11.929,0
1982,11,26,12.192,0
1982,11,28,12.483,0
1982,11,30,12.695,0
1982,12,2,12.822,0
1982,12,4,12.866,0
1982,12,6,12.963,0
1982,12,8,13.223,0
1982,12,10,13.351,0
1982,12,12,13.503,0
1982,12,14,13.606,0
1982,12,16,13.84,0
1982,12,18,13.895,0
1982,12,20,14.016,0
1982,12,22,13.963,0
1982,12,24,14.093,0
1982,12,26,14.183,0
1982,12,28,14.144,0
1982,12,30,14.159,0
1983,1,1,14.253,0
1983,1,3,14.306,0
1983,1,5,14.494,0
1983,1,7,14.467,0
1983,1,9,14.615,0
1983,1,11,14.648,0
1983,1,13,14.622,0
1983,1,15,14.916,0
1983,1,17,15.014,0
1983,1,19,15.052,0
1983,1,21,15.314,0
1983,1,23,15.396,0
1983,1,25,15.347,0
1983,1,27,15.401,0
1983,1,29,15.554,0
1983,1,31,15.68,0
1983,2,2,15.737,0
1983,2,4,15.719,0
1983,2,6,15.695,0
1983,2,8,15.822,0
1983,2,10,15.791,0
1983,2,12,15.999,0
1983,2,14,16.056,0
1983,2,16,15.971,0
1983,2,18,16.056,0
1983,2,20,16.167,0
1983,2,22,16.238,0
1983,2,24,16.28,0
1983,2,26,16.352,0
1983,2,28,16.203,0
1983,3,2,16.049,0
1983,3,4,15.958,0
1983,3,6,15.971,0
1983,3,8,16.101,0
1983,3,10,16.172,0
1983,3,12,16.349,0
1983,3,14,16.412,0
1983,3,16,16.214,0
1983,3,18,16.069,0
1983,3,20,16.212,0
1983,3,22,16.057,0
1983,3,24,15.976,0
1983,3,26,15.964,0
1983,3,28,15.926,0
1983,3,30,15.849,0
1983,4,1,15.886,0
1983,4,3,15.914,0
1983,4,5,15.734,0
1983,4,7,15.706,0
1983,4,9,15.528,0
1983,4,11,15.574,0
1983,4,13,15.317,0
1983,4,15,15.145,0
1983,4,17,15.063,0
1983,4,19,14.839,0
1983,4,21,14.819,0
1983,4,23,14.695,0
1983,4,25,14.553,0
1983,4,27,14.442,0
1983,4,29,14.366,0
1983,5,1,14.045,0
1983,5,3,13.929,0
1983,5,5,13.935,0
1983,5,7,13.787,0
1983,5,9,13.703,0
1983,5,11,13.64,0
1983,5,13,13.587,0
1983,5,15,13.502,0
1983,5,17,13.433,0
1983,5,19,13.319,0
1983,5,21,13.313,0
1983,5,23,13.27,0
1983,5,25,13.209,0
1983,5,27,13.132,0
1983,5,29,13.052,0
1983,5,31,13.005,0
1983,6,2,12.837,0
1983,6,4,12.764,0
1983,6,6,12.69,0
1983,6,8,12.59,0
1983,6,10,12.54,0
1983,6,12,12.412,0
1983,6,14,12.311,0
1983,6,16,12.276,0
1983,6,18,12.146,0
1983,6,20,12.16,0
1983,6,22,12.111,0
1983,6,24,11.965,0
1983,6,26,11.989,0
1983,6,28,11.896,0
1983,6,30,11.748,0
1983,7,2,11.515,0
1983,7,4,11.398,0
1983,7,6,11.261,0
1983,7,8,11.233,0
1983,7,10,11.108,0
1983,7,12,11.088,0
1983,7,14,10.913,0
1983,7,16,10.767,0
1983,7,18,10.491,0
1983,7,20,10.214,0
1983,7,22,10.076,0
1983,7,24,9.911,0
1983,7,26,9.655,0
1983,7,28,9.56,0
1983,7,30,9.364,0
1983,8,1,9.224,0
1983,8,3,9.046,0
1983,8,5,8.935,0
1983,8,7,8.731,0
1983,8,9,8.638,0
1983,8,11,8.46,0
1983,8,13,8.32,0
1983,8,15,8.073,0
1983,8,17,7.948,0
1983,8,19,7.899,0
1983,8,21,7.903,0
1983,8,23,7.777,0
1983,8,25,7.639,0
1983,8,27,7.534,0
1983,8,29,7.445,0
1983,8,31,7.402,0
1983,9,2,7.321,0
1983,9,4,7.314,0
1983,9,6,7.243,0
1983,9,8,7.204,0
1983,9,10,7.238,0
1983,9,12,7.305,0
1983,9,14,7.246,0
1983,9,16,7.261,0
1983,9,18,7.322,0
1983,9,20,7.499,0
1983,9,22,7.412,0
1983,9,24,7.425,0
1983,9,26,7.519,0
1983,9,28,7.731,0
1983,9,30,7.879,0
1983,10,2,8.143,0
1983,10,4,8.38,0
1983,10,6,8.638,0
1983,10,8,8.774,0
1983,10,10,8.943,0
1983,10,12,9.123,0
1983,10,14,9.205,0
1983,10,16,9.453,0
1983,10,18,9.585,0
1983,10,20,9.673,0
1983,10,22,9.878,0
1983,10,24,10.085,0
1983,10,26,9.558,0
1983,10,28,10.259,0
1983,10,30,10.314,0
1983,11,1,10.549,0
1983,11,3,10.737,0
1983,11,5,10.883,0
1983,11,7,10.84,0
1983,11,9,10.956,0
1983,11,11,11.172,0
1983,11,13,11.322,0
1983,11,15,11.473,0
1983,11,17,11.635,0
1983,11,19,11.802,0
1983,11,21,11.9,0
1983,11,23,11.934,0
1983,11,25,12.167,0
1983,11,27,12.208,0
1983,11,29,12.337,0
1983,12,1,12.769,0
1983,12,3,12.664,0
1983,12,5,12.877,0
1983,12,7,13.042,0
1983,12,9,13.043,0
1983,12,11,13.192,0
1983,12,13,13.344,0
1983,12,15,13.366,0
1983,12,17,13.325,0
1983,12,19,13.322,0
1983,12,21,13.326,0
1983,12,23,13.539,0
1983,12,25,13.54,0
1983,12,27,13.664,0
1983,12,29,13.855,0
1983,12,31,13.907,0
1984,1,2,14.103,0
1984,1,4,14.237,0
1984,1,6,14.262,0
1984,1,8,14.303,0
1984,1,10,14.387,0
1984,1,12,14.37,0
1984,1,14,14.388,0
1984,1,16,14.411,0
1984,1,18,14.302,0
1984,1,20,14.505,0
1984,1,22,14.626,0
1984,1,24,14.703,0
1984,1,26,14.788,0
1984,1,28,14.821,0
1984,1,30,14.893,0
1984,2,1,15.026,0
1984,2,3,15.107,0
1984,2,5,15.107,0
1984,2,7,15.08,0
1984,2,9,14.988,0
1984,2,11,15.181,0
1984,2,13,15.178,0
1984,2,15,15.335,0
1984,2,17,15.427,0
1984,2,19,15.47,0
1984,2,21,15.456,0
1984,2,23,15.467,0
1984,2,25,15.534,0
1984,2,27,15.561,0
1984,2,29,15.567,0
1984,3,2,15.431,0
1984,3,4,15.483,0
1984,3,6,15.554,0
1984,3,8,15.57,0
1984,3,10,15.587,0
1984,3,12,15.58,0
1984,3,14,15.676,0
1984,3,16,15.764,0
1984,3,18,15.809,0
1984,3,20,15.78,0
1984,3,22,15.614,0
1984,3,24,15.479,0
1984,3,26,15.486,0
1984,3,28,15.504,0
1984,3,30,15.446,0
1984,4,1,15.389,0
1984,4,3,15.335,0
1984,4,5,15.268,0
1984,4,7,15.16,0
1984,4,9,15.321,0
1984,4,11,15.287,0
1984,4,13,15.107,0
1984,4,15,15.085,0
1984,4,17,15.037,0
1984,4,19,14.973,0
1984,4,21,14.897,0
1984,4,23,14.699,0
1984,4,25,14.678,0
1984,4,27,14.608,0
1984,4,29,14.373,0
1984,5,1,14.194,0
1984,5,3,14.009,0
1984,5,5,13.976,0
1984,5,7,13.907,0
1984,5,9,13.816,0
1984,5,11,13.724,0
1984,5,13,13.764,0
1984,5,15,13.621,0
1984,5,17,13.451,0
1984,5,19,13.487,0
1984,5,21,13.367,0
1984,5,23,13.401,0
1984,5,25,13.289,0
1984,5,27,13.192,0
1984,5,29,13.035,0
1984,5,31,12.994,0
1984,6,2,12.828,0
1984,6,4,12.644,0
1984,6,6,12.526,0
1984,6,8,12.439,0
1984,6,10,12.354,0
1984,6,12,12.294,0
1984,6,14,12.254,0
1984,6,16,12.192,0
1984,6,18,12.079,0
1984,6,20,12.018,0
1984,6,22,11.966,0
1984,6,24,11.877,0
1984,6,26,11.783,0
1984,6,28,11.582,0
1984,6,30,11.439,0
1984,7,2,11.202,0
1984,7,4,10.989,0
1984,7,6,10.807,0
1984,7,8,10.699,0
1984,7,10,10.477,0
1984,7,12,10.183,0
1984,7,14,10.117,0
1984,7,16,9.929,0
1984,7,18,9.711,0
1984,7,20,9.629,0
1984,7,22,9.472,0
1984,7,24,9.368,0
1984,7,26,9.298,0
1984,7,28,8.875,0
1984,7,30,8.907,0
1984,8,1,8.745,0
1984,8,3,8.496,0
1984,8,5,8.303,0
1984,8,7,8.189,0
1984,8,9,8.027,0
1984,8,11,8.002,0
1984,8,13,7.918,0
1984,8,15,7.816,0
1984,8,17,7.698,0
1984,8,19,7.548,0
1984,8,21,7.461,0
1984,8,23,7.401,0
1984,8,25,7.346,0
1984,8,27,7.272,0
1984,8,29,7.057,0
1984,8,31,7.058,0
1984,9,2,6.828,0
1984,9,4,6.697,0
1984,9,6,6.528,0
1984,9,8,6.509,0
1984,9,10,6.501,0
1984,9,12,6.422,0
1984,9,14,6.461,0
1984,9,16,6.396,0
